t,xlin,xnlin
33.099999999999575,-0.4151462590853568,1.2444789819823647
33.11999999999958,-0.4255032959547861,1.2372664168151686
33.13999999999958,-0.4210517577054608,1.235318533232217
33.159999999999584,-0.42749069981992754,1.2236817299001563
33.17999999999959,-0.41268569134487615,1.2205869123894353
33.19999999999959,-0.42550077688682153,1.2333804853455204
33.219999999999594,-0.42931683702791473,1.234649633467465
33.2399999999996,-0.41538336864519393,1.241818326103866
33.2599999999996,-0.41966151338342134,1.2400615755352715
33.2799999999996,-0.4182360174342165,1.2296688669749833
33.299999999999606,-0.42097381968362607,1.2357417986321537
33.31999999999961,-0.426904081397019,1.2400893953482939
33.33999999999961,-0.4234041173319278,1.241219004665167
33.359999999999616,-0.4164120666783338,1.2371695419073667
33.37999999999962,-0.4212102863402182,1.2299585557713488
33.39999999999962,-0.41766812715895363,1.229135568706153
33.419999999999625,-0.40983741955991826,1.2390120682448844
33.43999999999963,-0.4076641346584631,1.2422215513894048
33.45999999999963,-0.39171259712243967,1.2342298481307716
33.479999999999634,-0.38971183168823814,1.2370806735672863
33.49999999999964,-0.3869009802405275,1.2255723241405134
33.51999999999964,-0.3882415348005349,1.222174662843124
33.539999999999644,-0.39266435830449387,1.2183291235830591
33.55999999999965,-0.388628542047794,1.2203449449069947
33.57999999999965,-0.39033384143105454,1.213236609386062
33.59999999999965,-0.3864244168919403,1.2354130055899375
33.619999999999656,-0.38074276342202684,1.2458640766197577
33.63999999999966,-0.3728766162284773,1.243334352047246
33.65999999999966,-0.3637802273975474,1.2261008686780839
33.679999999999666,-0.34840857091196664,1.2257283796572933
33.69999999999967,-0.34270756832355415,1.23800482163107
33.71999999999967,-0.33799753042468567,1.2423117662348928
33.739999999999675,-0.3394927957717047,1.2461294208457967
33.75999999999968,-0.3347765500079486,1.2523679860531043
33.77999999999968,-0.3352409517374578,1.2503454751406862
33.799999999999685,-0.3323460180150817,1.2510964342737683
33.81999999999969,-0.33515370356186497,1.2481628240791938
33.83999999999969,-0.32865133425547993,1.2465839186709862
33.859999999999694,-0.3336158902228985,1.2440052290909975
33.8799999999997,-0.3275463587636483,1.2373088859974046
33.8999999999997,-0.3336858553672541,1.2342699837751199
33.9199999999997,-0.33831884638748305,1.2381248762461685
33.939999999999706,-0.3220102038648588,1.2361248433150538
33.95999999999971,-0.3284664439114929,1.2318096470481237
33.97999999999971,-0.33938512330402,1.233286335821344
33.999999999999716,-0.3327800849805444,1.221997288932905
34.01999999999972,-0.33476526186928557,1.2256775173424808
34.03999999999972,-0.3314532809117369,1.2295678021599559
34.059999999999725,-0.32565729844352886,1.2292926781304179
34.07999999999973,-0.32066595901305917,1.249501251571
34.09999999999973,-0.32916158666987333,1.2505735779500602
34.119999999999735,-0.3365609314159876,1.237306414136935
34.13999999999974,-0.34775313676134034,1.2474581074313609
34.15999999999974,-0.3468912649350595,1.2533981597938852
34.179999999999744,-0.34386735769425797,1.2399815705298332
34.19999999999975,-0.35215136905547034,1.2436011448158193
34.21999999999975,-0.35271767828339323,1.2469266801046794
34.23999999999975,-0.34984127910718277,1.2407196464326364
34.259999999999756,-0.34499814236148235,1.2349667368241788
34.27999999999976,-0.3532962898188789,1.2331546855650617
34.29999999999976,-0.3656497428590972,1.2416296125661355
34.319999999999766,-0.35894852621868967,1.2363905473032153
34.33999999999977,-0.3478192370651973,1.2410453361224922
